,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2006,21, 8.31      , 14.13      , 11.39      , 11.22      , 0.17      , 1.48      , 2.00      ,1, 1.39      , 125.79      ,FIELD,0,20, 7.07      ,1,15, 5.60      ,,1, 100.00      ,35,18, 6.35      
5/22/2006,22, 7.94      , 24.88      , 16.68      , 16.41      , 0.27      , 1.64      , -        ,1, 6.68      , 132.47      ,FIELD,,20, 7.07      ,,15, 5.60      ,,1, 100.00      ,35,18, 6.35      
5/23/2006,22, 11.19      , 21.94      , 16.18      , 16.56      , 0.39      , 2.40      , -        ,1, 6.18      , 138.65      ,FIELD,3,23, 8.13      ,2,17, 6.34      ,,1, 100.00      ,40,20, 7.26      
5/24/2006,22, 7.63      , 16.62      , 12.67      , 12.12      , 0.55      , 4.31      , -        ,1, 2.67      , 141.31      ,FIELD,,23, 8.13      ,,17, 6.34      ,,1, 100.00      ,40,20, 7.26      
5/25/2006,22, 6.31      , 18.44      , 11.81      , 12.38      , 0.56      , 4.76      , 0.80      ,1, 1.81      , 143.13      ,FIELD,5,28, 9.89      ,1,18, 6.72      ,,1, 100.00      ,46,23, 8.35      
5/26/2006,22, 5.75      , 14.81      , 8.90      , 10.28      , 1.38      , 15.49      , 12.20      ,1, -        , 143.13      ,FIELD,,28, 9.89      ,,18, 6.72      ,,1, 100.00      ,46,23, 8.35      
5/27/2006,22, 1.44      , 16.25      , 9.67      , 8.84      , 0.83      , 8.55      , -        ,1, -        , 143.13      ,FIELD,0,28, 9.89      ,0,18, 6.72      ,,1, 100.00      ,46,23, 8.35      
5/28/2006,22, 5.00      , 14.62      , 10.06      , 9.81      , 0.25      , 2.50      , 6.00      ,1, 0.06      , 143.19      ,FIELD,,28, 9.89      ,,18, 6.72      ,,1, 100.00      ,46,23, 8.35      
5/29/2006,23, 5.63      , 15.38      , 9.01      , 10.50      , 1.49      , 16.49      , 2.00      ,1, -        , 143.19      ,FIELD,0,28, 9.89      ,0,18, 6.72      ,,1, 100.00      ,46,23, 8.35      
5/30/2006,23, 5.13      , 16.63      , 9.44      , 10.88      , 1.44      , 15.21      , -        ,1, -        , 143.19      ,FIELD,,28, 9.89      ,,18, 6.72      ,,1, 100.00      ,46,23, 8.35      
5/31/2006,23, 6.13      , 15.88      , 9.59      , 11.00      , 1.41      , 14.71      , 1.00      ,1, -        , 143.19      ,FIELD,2,30, 10.60      ,1,19, 7.09      ,,1, 100.00      ,49,25, 8.89      
6/1/2006,23, 6.13      , 17.44      , 9.45      , 11.78      , 2.33      , 24.70      , 0.50      ,1, -        , 143.19      ,FIELD,,30, 10.60      ,,19, 7.09      ,,1, 100.00      ,49,25, 8.89      
6/2/2006,23, 4.56      , 17.00      , 11.80      , 10.78      , 1.02      , 8.61      , -        ,1, 1.80      , 144.99      ,FIELD,0,30, 10.60      ,0,19, 7.09      ,,1, 100.00      ,49,25, 8.89      
6/3/2006,23, 8.63      , 19.38      , 14.15      , 14.00      , 0.15      , 1.06      , -        ,1, 4.15      , 149.14      ,FIELD,,30, 10.60      ,,19, 7.09      ,,1, 100.00      ,49,25, 8.89      
6/4/2006,23, 7.56      , 15.50      , 11.09      , 11.53      , 0.44      , 3.93      , -        ,1, 1.09      , 150.23      ,FIELD,0,30, 10.60      ,0,19, 7.09      ,,1, 100.00      ,49,25, 8.89      
6/5/2006,24, 6.13      , 14.00      , 8.77      , 10.06      , 1.29      , 14.71      , 1.30      ,1, -        , 150.23      ,FIELD,,30, 10.60      ,,19, 7.09      ,,1, 100.00      ,49,25, 8.89      
6/6/2006,24, 4.94      , 17.13      , 10.37      , 11.03      , 0.66      , 6.34      , -        ,1, 0.37      , 150.60      ,FIELD,1,31, 10.95      ,0,19, 7.09      ,,1, 100.00      ,50,25, 9.07      
6/7/2006,24, 2.94      , 14.81      , 9.86      , 8.88      , 0.99      , 9.99      , -        ,1, -        , 150.60      ,FIELD,,31, 10.95      ,,19, 7.09      ,,1, 100.00      ,50,25, 9.07      
6/8/2006,24, 3.75      , 19.62      , 11.94      , 11.69      , 0.25      , 2.11      , -        ,1, 1.94      , 152.54      ,FIELD,1,32, 11.31      ,0,19, 7.09      ,,1, 100.00      ,51,26, 9.26      
6/9/2006,24, 7.88      , 17.63      , 12.30      , 12.75      , 0.45      , 3.63      , -        ,1, 2.30      , 154.84      ,FIELD,,32, 11.31      ,,19, 7.09      ,,1, 100.00      ,51,26, 9.26      
6/10/2006,24, 5.38      , 19.63      , 13.17      , 12.50      , 0.67      , 5.11      , 1.00      ,1, 3.17      , 158.02      ,FIELD,1,33, 11.66      ,1,20, 7.46      ,,1, 100.00      ,53,27, 9.62      
6/11/2006,24, 8.44      , 22.75      , 16.30      , 15.59      , 0.70      , 4.31      , -        ,1, 6.30      , 164.31      ,FIELD,,33, 11.66      ,,20, 7.46      ,,1, 100.00      ,53,27, 9.62      
6/12/2006,25, 9.25      , 26.25      , 19.61      , 17.75      , 1.86      , 9.51      , -        ,1, 9.61      , 173.93      ,FIELD,2,35, 12.37      ,1,21, 7.84      ,,1, 100.00      ,56,28, 10.16      
6/13/2006,25, 21.69      , 24.00      , 22.83      , 22.84      , 0.02      , 0.07      , -        ,1, 12.83      , 186.76      ,FIELD,,35, 12.37      ,,21, 7.84      ,,1, 100.00      ,56,28, 10.16      
6/14/2006,25, 12.75      , 26.00      , 22.21      , 19.38      , 2.84      , 12.78      , -        ,1, 12.21      , 198.97      ,FIELD,5,40, 14.13      ,3,24, 8.96      ,,1, 100.00      ,64,32, 11.62      
6/15/2006,25, 10.88      , 28.62      , 21.44      , 19.75      , 1.69      , 7.89      , 4.10      ,1, 11.44      , 210.41      ,FIELD,,40, 14.13      ,,24, 8.96      ,,1, 100.00      ,64,32, 11.62      
6/16/2006,25, 13.38      , 26.94      , 21.41      , 20.16      , 1.25      , 5.86      , -        ,1, 11.41      , 221.82      ,FIELD,7,47, 16.61      ,4,28, 10.45      ,,1, 100.00      ,75,38, 13.61      
6/17/2006,25, 9.88      , 26.00      , 18.32      , 17.94      , 0.38      , 2.07      , -        ,1, 8.32      , 230.13      ,FIELD,,47, 16.61      ,,28, 10.45      ,,1, 100.00      ,75,38, 13.61      
6/18/2006,25, 12.38      , 20.81      , 16.42      , 16.59      , 0.18      , 1.08      , 2.00      ,1, 6.42      , 236.55      ,FIELD,4,51, 18.02      ,1,29, 10.82      ,,1, 100.00      ,80,40, 14.52      
6/19/2006,26, 10.44      , 26.19      , 18.17      , 18.31      , 0.14      , 0.79      , -        ,1, 8.17      , 244.72      ,FIELD,,51, 18.02      ,,29, 10.82      ,,1, 100.00      ,80,40, 14.52      
6/20/2006,26, 9.50      , 30.44      , 20.93      , 19.97      , 0.96      , 4.60      , -        ,1, 10.93      , 255.65      ,FIELD,3,54, 19.08      ,1,30, 11.19      ,,1, 100.00      ,84,42, 15.25      
6/21/2006,26, 12.31      , 32.25      , 22.70      , 22.28      , 0.41      , 1.82      , -        ,1, 12.70      , 268.35      ,FIELD,,54, 19.08      ,,30, 11.19      ,,1, 100.00      ,84,42, 15.25      
6/22/2006,26, 16.25      , 29.94      , 21.81      , 23.09      , 1.28      , 5.87      , 1.50      ,1, 11.81      , 280.16      ,FIELD,0,54, 19.08      ,0,30, 11.19      ,,1, 100.00      ,84,42, 15.25      
6/23/2006,26, 12.69      , 22.62      , 18.24      , 17.65      , 0.58      , 3.20      , 5.10      ,1, 8.24      , 288.40      ,FIELD,,54, 19.08      ,,30, 11.19      ,,1, 100.00      ,84,42, 15.25      
6/24/2006,26, 9.44      , 25.81      , 18.32      , 17.63      , 0.70      , 3.80      , -        ,1, 8.32      , 296.72      ,FIELD,0,54, 19.08      ,0,30, 11.19      ,,1, 100.00      ,84,42, 15.25      
6/25/2006,26, 9.44      , 29.75      , 20.37      , 19.59      , 0.78      , 3.81      , -        ,1, 10.37      , 307.09      ,FIELD,,54, 19.08      ,,30, 11.19      ,,1, 100.00      ,84,42, 15.25      
6/26/2006,27, 13.75      , 33.25      , 23.26      , 23.50      , 0.24      , 1.02      , -        ,1, 13.26      , 320.35      ,FIELD,0,54, 19.08      ,1,31, 11.57      ,,1, 100.00      ,85,43, 15.43      
6/27/2006,27, 16.50      , 30.81      , 23.72      , 23.66      , 0.06      , 0.26      , -        ,1, 13.72      , 334.07      ,FIELD,,54, 19.08      ,,31, 11.57      ,,1, 100.00      ,85,43, 15.43      
6/28/2006,27, 16.44      , 25.88      , 20.70      , 21.16      , 0.46      , 2.22      , 4.00      ,1, 10.70      , 344.77      ,FIELD,0,54, 19.08      ,2,33, 12.31      ,,1, 100.00      ,87,44, 15.79      
6/29/2006,27, 14.25      , 23.56      , 18.70      , 18.91      , 0.21      , 1.12      , 1.00      ,1, 8.70      , 353.46      ,FIELD,,54, 19.08      ,,33, 12.31      ,,1, 100.00      ,87,44, 15.79      
6/30/2006,27, 12.00      , 24.38      , 18.53      , 18.19      , 0.34      , 1.84      , -        ,1, 8.53      , 361.99      ,FIELD,2,56, 19.79      ,3,36, 13.43      ,,1, 100.00      ,92,46, 16.70      
7/1/2006,27, 13.44      , 25.00      , 18.76      , 19.22      , 0.46      , 2.45      , -        ,1, 8.76      , 370.75      ,FIELD,,56, 19.79      ,,36, 13.43      ,,1, 100.00      ,92,46, 16.70      
7/2/2006,27, 10.19      , 26.88      , 18.96      , 18.53      , 0.43      , 2.28      , -        ,1, 8.96      , 379.71      ,FIELD,14,70, 24.73      ,8,44, 16.42      ,,1, 100.00      ,114,57, 20.69      
7/3/2006,28, 7.00      , 26.31      , 17.75      , 16.66      , 1.09      , 6.14      , -        ,1, 7.75      , 387.46      ,FIELD,,70, 24.73      ,,44, 16.42      ,,1, 100.00      ,114,57, 20.69      
7/4/2006,28, 7.50      , 29.44      , 19.89      , 18.47      , 1.42      , 7.13      , -        ,1, 9.89      , 397.35      ,FIELD,16,86, 30.39      ,9,53, 19.78      ,,1, 100.00      ,139,70, 25.23      
7/5/2006,28, 10.13      , 32.56      , 22.13      , 21.34      , 0.78      , 3.53      , -        ,1, 12.13      , 409.47      ,FIELD,,86, 30.39      ,,53, 19.78      ,,1, 100.00      ,139,70, 25.23      
7/6/2006,28, 12.56      , 32.81      , 23.57      , 22.69      , 0.88      , 3.75      , -        ,1, 13.57      , 423.04      ,FIELD,17,103, 36.40      ,12,65, 24.25      ,,1, 100.00      ,168,84, 30.49      
7/7/2006,28, 12.63      , 33.63      , 23.90      , 23.13      , 0.77      , 3.24      , -        ,1, 13.90      , 436.94      ,FIELD,,103, 36.40      ,,65, 24.25      ,,1, 100.00      ,168,84, 30.49      
7/8/2006,28, 13.38      , 34.56      , 24.91      , 23.97      , 0.94      , 3.78      , -        ,1, 14.91      , 451.85      ,FIELD,17,120, 42.40      ,16,81, 30.22      ,,1, 100.00      ,201,101, 36.48      
7/9/2006,28, 16.88      , 30.69      , 25.63      , 23.78      , 1.85      , 7.20      , -        ,1, 15.63      , 467.48      ,FIELD,,120, 42.40      ,,81, 30.22      ,,1, 100.00      ,201,101, 36.48      
7/10/2006,29, 17.31      , 36.62      , 26.13      , 26.97      , 0.84      , 3.21      , -        ,1, 16.13      , 483.60      ,FIELD,20,140, 49.47      ,19,100, 37.31      ,,1, 100.00      ,240,120, 43.56      
7/11/2006,29, 18.00      , 34.81      , 26.58      , 26.41      , 0.17      , 0.64      , -        ,1, 16.58      , 500.18      ,FIELD,,140, 49.47      ,,100, 37.31      ,,1, 100.00      ,240,120, 43.56      
7/12/2006,29, 16.25      , 34.44      , 25.07      , 25.34      , 0.27      , 1.09      , 10.90      ,1, 15.07      , 515.25      ,FIELD,12,152, 53.71      ,14,114, 42.54      ,,1, 100.00      ,266,133, 48.28      
7/13/2006,29, 16.25      , 32.31      , 23.57      , 24.28      , 0.71      , 3.01      , 7.70      ,1, 13.57      , 528.82      ,FIELD,,152, 53.71      ,,114, 42.54      ,,1, 100.00      ,266,133, 48.28      
7/14/2006,29, 14.19      , 23.69      , 19.39      , 18.94      , 0.46      , 2.35      , -        ,1, 9.39      , 538.22      ,FIELD,6,158, 55.83      ,11,125, 46.64      ,,1, 100.00      ,283,142, 51.36      
7/15/2006,29, 11.25      , 23.00      , 16.86      , 17.13      , 0.26      , 1.55      , -        ,1, 6.86      , 545.08      ,FIELD,,158, 55.83      ,,125, 46.64      ,,1, 100.00      ,283,142, 51.36      
7/16/2006,29, 9.81      , 23.13      , 16.80      , 16.47      , 0.33      , 1.98      , -        ,1, 6.80      , 551.88      ,FIELD,11,169, 59.72      ,17,142, 52.99      ,,1, 100.00      ,311,156, 56.44      
7/17/2006,30, 9.38      , 26.13      , 18.29      , 17.75      , 0.54      , 2.93      , -        ,1, 8.29      , 560.17      ,FIELD,,169, 59.72      ,,142, 52.99      ,,1, 100.00      ,311,156, 56.44      
7/18/2006,30, 12.56      , 30.62      , 22.07      , 21.59      , 0.48      , 2.19      , -        ,1, 12.07      , 572.24      ,FIELD,8,177, 62.54      ,12,154, 57.46      ,,1, 100.00      ,331,166, 60.07      
7/19/2006,30, 15.19      , 28.38      , 21.45      , 21.78      , 0.34      , 1.57      , -        ,1, 11.45      , 583.68      ,FIELD,,177, 62.54      ,,154, 57.46      ,,1, 100.00      ,331,166, 60.07      
7/20/2006,30, 11.63      , 31.50      , 22.05      , 21.56      , 0.49      , 2.21      , -        ,1, 12.05      , 595.73      ,FIELD,14,191, 67.49      ,13,167, 62.31      ,,1, 100.00      ,358,179, 64.97      
7/21/2006,30, 16.19      , 34.56      , 23.18      , 25.38      , 2.19      , 9.47      , -        ,1, 13.18      , 608.92      ,FIELD,,191, 67.49      ,,167, 62.31      ,,1, 100.00      ,358,179, 64.97      
7/22/2006,30, 16.31      , 28.94      , 22.76      , 22.63      , 0.13      , 0.59      , 4.00      ,1, 12.76      , 621.67      ,FIELD,7,198, 69.96      ,9,176, 65.67      ,,1, 100.00      ,374,187, 67.88      
7/23/2006,30, 15.56      , 30.19      , 22.90      , 22.88      , 0.03      , 0.11      , -        ,1, 12.90      , 634.57      ,FIELD,,198, 69.96      ,,176, 65.67      ,,1, 100.00      ,374,187, 67.88      
7/24/2006,31, 14.88      , 33.81      , 24.68      , 24.34      , 0.34      , 1.37      , -        ,1, 14.68      , 649.26      ,FIELD,4,202, 71.38      ,7,183, 68.28      ,,1, 100.00      ,385,193, 69.87      
7/25/2006,31, 18.25      , 29.63      , 24.06      , 23.94      , 0.12      , 0.50      , -        ,1, 14.06      , 663.31      ,FIELD,,202, 71.38      ,,183, 68.28      ,,1, 100.00      ,385,193, 69.87      
7/26/2006,31, 15.13      , 32.31      , 23.66      , 23.72      , 0.06      , 0.25      , -        ,1, 13.66      , 676.97      ,FIELD,6,208, 73.50      ,5,188, 70.15      ,,1, 100.00      ,396,198, 71.87      
7/27/2006,31, 16.69      , 30.81      , 23.68      , 23.75      , 0.07      , 0.29      , -        ,1, 13.68      , 690.65      ,FIELD,,208, 73.50      ,,188, 70.15      ,,1, 100.00      ,396,198, 71.87      
7/28/2006,31, 12.38      , 30.69      , 21.35      , 21.53      , 0.18      , 0.83      , -        ,1, 11.35      , 702.01      ,FIELD,2,210, 74.20      ,1,189, 70.52      ,,1, 100.00      ,399,200, 72.41      
7/29/2006,31, 11.38      , 31.69      , 22.19      , 21.53      , 0.66      , 2.98      , -        ,1, 12.19      , 714.20      ,FIELD,,210, 74.20      ,,189, 70.52      ,,1, 100.00      ,399,200, 72.41      
7/30/2006,31, 15.75      , 26.25      , 21.36      , 21.00      , 0.36      , 1.67      , -        ,1, 11.36      , 725.56      ,FIELD,4,214, 75.62      ,3,192, 71.64      ,,1, 100.00      ,406,203, 73.68      
7/31/2006,32, 12.56      , 30.13      , 21.21      , 21.34      , 0.13      , 0.62      , -        ,1, 11.21      , 736.77      ,FIELD,,214, 75.62      ,,192, 71.64      ,,1, 100.00      ,406,203, 73.68      
8/1/2006,32, 15.88      , 21.31      , 18.18      , 18.59      , 0.41      , 2.27      , 8.20      ,1, 8.18      , 744.95      ,FIELD,3,217, 76.68      ,3,195, 72.76      ,,1, 100.00      ,412,206, 74.77      
8/2/2006,32, 13.38      , 24.62      , 18.29      , 19.00      , 0.70      , 3.85      , -        ,1, 8.29      , 753.24      ,FIELD,,217, 76.68      ,,195, 72.76      ,,1, 100.00      ,412,206, 74.77      
8/3/2006,32, 12.56      , 25.94      , 19.15      , 19.25      , 0.10      , 0.52      , 0.50      ,1, 9.15      , 762.39      ,FIELD,1,218, 77.03      ,2,197, 73.51      ,,1, 100.00      ,415,208, 75.32      
8/4/2006,32, 13.00      , 17.38      , 14.95      , 15.19      , 0.24      , 1.60      , 10.10      ,1, 4.95      , 767.34      ,FIELD,,218, 77.03      ,,197, 73.51      ,,1, 100.00      ,415,208, 75.32      
8/5/2006,32, 12.25      , 23.44      , 16.87      , 17.84      , 0.98      , 5.79      , -        ,1, 6.87      , 774.21      ,FIELD,3,221, 78.09      ,5,202, 75.37      ,,1, 100.00      ,423,212, 76.77      
8/6/2006,32, 12.56      , 17.62      , 14.19      , 15.09      , 0.90      , 6.32      , 79.30      ,1, 4.19      , 778.40      ,FIELD,,221, 78.09      ,,202, 75.37      ,,1, 100.00      ,423,212, 76.77      
8/7/2006,33, 11.50      , 26.50      , 17.61      , 19.00      , 1.39      , 7.88      , -        ,1, 7.61      , 786.01      ,FIELD,6,227, 80.21      ,7,209, 77.99      ,,1, 100.00      ,436,218, 79.13      
8/8/2006,33, 13.94      , 24.88      , 17.71      , 19.41      , 1.70      , 9.61      , -        ,1, 7.71      , 793.72      ,FIELD,,227, 80.21      ,,209, 77.99      ,,1, 100.00      ,436,218, 79.13      
8/9/2006,33, 13.50      , 19.56      , 15.59      , 16.53      , 0.94      , 6.01      , 19.80      ,1, 5.59      , 799.31      ,FIELD,2,229, 80.92      ,4,213, 79.48      ,,1, 100.00      ,442,221, 80.22      
8/10/2006,33, 13.88      , 20.56      , 16.34      , 17.22      , 0.88      , 5.36      , 3.50      ,1, 6.34      , 805.65      ,FIELD,,229, 80.92      ,,213, 79.48      ,,1, 100.00      ,442,221, 80.22      
8/11/2006,33, 13.50      , 21.00      , 16.42      , 17.25      , 0.83      , 5.06      , 9.90      ,1, 6.42      , 812.07      ,FIELD,3,232, 81.98      ,3,216, 80.60      ,,1, 100.00      ,448,224, 81.31      
8/12/2006,33, 13.00      , 22.00      , 17.56      , 17.50      , 0.06      , 0.37      , 6.00      ,1, 7.56      , 819.64      ,NOAA,,232, 81.98      ,,216, 80.60      ,,1, 100.00      ,448,224, 81.31      
8/13/2006,33, 15.00      , 22.00      , 17.86      , 18.50      , 0.64      , 3.61      , 2.50      ,1, 7.86      , 827.49      ,NOAA,2,234, 82.69      ,3,219, 81.72      ,,1, 100.00      ,453,227, 82.21      
8/14/2006,34, 13.90      , 19.00      , 15.67      , 16.45      , 0.78      , 5.00      , 1.00      ,1, 5.67      , 833.16      ,NOAA,,234, 82.69      ,,219, 81.72      ,,1, 100.00      ,453,227, 82.21      
8/15/2006,34, 13.00      , 22.00      , 17.63      , 17.50      , 0.13      , 0.72      , -        ,1, 7.63      , 840.79      ,NOAA,4,238, 84.10      ,4,223, 83.21      ,,1, 100.00      ,461,231, 83.67      
8/16/2006,34, 12.00      , 24.00      , 19.07      , 18.00      , 1.07      , 5.61      , -        ,1, 9.07      , 849.86      ,NOAA,,238, 84.10      ,,223, 83.21      ,,1, 100.00      ,461,231, 83.67      
8/17/2006,34, 16.00      , 29.00      , 21.89      , 22.50      , 0.61      , 2.79      , 4.10      ,1, 11.89      , 861.75      ,NOAA,7,245, 86.57      ,6,229, 85.45      ,,1, 100.00      ,474,237, 86.03      
8/18/2006,34, 16.00      , 28.00      , 21.18      , 22.00      , 0.83      , 3.90      , 1.00      ,1, 11.18      , 872.92      ,NOAA,,245, 86.57      ,,229, 85.45      ,,1, 100.00      ,474,237, 86.03      
8/19/2006,34, 15.00      , 23.20      , 19.65      , 19.10      , 0.55      , 2.81      , -        ,1, 9.65      , 882.57      ,NOAA,6,251, 88.69      ,8,237, 88.43      ,,1, 100.00      ,488,244, 88.57      
8/20/2006,34, 13.00      , 25.00      , 19.16      , 19.00      , 0.16      , 0.83      , -        ,1, 9.16      , 891.73      ,NOAA,,251, 88.69      ,,237, 88.43      ,,1, 100.00      ,488,244, 88.57      
8/21/2006,35, 14.00      , 22.50      , 18.31      , 18.25      , 0.06      , 0.35      , 10.20      ,1, 8.31      , 900.05      ,NOAA,5,256, 90.46      ,6,243, 90.67      ,,1, 100.00      ,499,250, 90.56      
8/22/2006,35, 14.00      , 21.00      , 17.18      , 17.50      , 0.32      , 1.86      , -        ,1, 7.18      , 907.23      ,NOAA,,256, 90.46      ,,243, 90.67      ,,1, 100.00      ,499,250, 90.56      
8/23/2006,35, 13.00      , 21.80      , 17.01      , 17.40      , 0.39      , 2.29      , -        ,1, 7.01      , 914.24      ,NOAA,4,260, 91.87      ,3,246, 91.79      ,,1, 100.00      ,506,253, 91.83      
8/24/2006,35, 11.00      , 21.00      , 17.30      , 16.00      , 1.30      , 7.50      , -        ,1, 7.30      , 921.54      ,NOAA,,260, 91.87      ,,246, 91.79      ,,1, 100.00      ,506,253, 91.83      
8/25/2006,35, 10.00      , 24.00      , 17.39      , 17.00      , 0.39      , 2.26      , 6.10      ,1, 7.39      , 928.93      ,NOAA,2,262, 92.58      ,3,249, 92.91      ,,1, 100.00      ,511,256, 92.74      
8/26/2006,35, 13.00      , 22.00      , 17.63      , 17.50      , 0.13      , 0.72      , 21.40      ,1, 7.63      , 936.56      ,NOAA,,262, 92.58      ,,249, 92.91      ,,1, 100.00      ,511,256, 92.74      
8/27/2006,35, 10.00      , 21.00      , 16.34      , 15.50      , 0.84      , 5.11      , -        ,1, 6.34      , 942.89      ,NOAA,2,264, 93.29      ,1,250, 93.28      ,,1, 100.00      ,514,257, 93.28      
8/28/2006,36, 11.00      , 20.00      , 15.14      , 15.50      , 0.36      , 2.37      , -        ,1, 5.14      , 948.03      ,NOAA,,264, 93.29      ,,250, 93.28      ,,1, 100.00      ,514,257, 93.28      
8/29/2006,36, 10.00      , 16.00      , 13.15      , 13.00      , 0.15      , 1.17      , 3.80      ,1, 3.15      , 951.19      ,NOAA,1,265, 93.64      ,0,250, 93.28      ,,1, 100.00      ,515,258, 93.47      
8/30/2006,36, 11.90      , 13.00      , 12.49      , 12.45      , 0.04      , 0.35      , 31.20      ,1, 2.49      , 953.68      ,NOAA,,265, 93.64      ,,250, 93.28      ,,1, 100.00      ,515,258, 93.47      
8/31/2006,36, 13.00      , 22.00      , 16.86      , 17.50      , 0.64      , 3.82      , 15.00      ,1, 6.86      , 960.54      ,NOAA,2,267, 94.35      ,1,251, 93.66      ,,1, 100.00      ,518,259, 94.01      
9/1/2006,36, 11.00      , 18.00      , 14.67      , 14.50      , 0.17      , 1.13      , -        ,1, 4.67      , 965.20      ,NOAA,,267, 94.35      ,,251, 93.66      ,,1, 100.00      ,518,259, 94.01      
9/2/2006,36, 12.50      , 24.00      , 18.43      , 18.25      , 0.18      , 0.96      , -        ,1, 8.43      , 973.63      ,NOAA,3,270, 95.41      ,2,253, 94.40      ,,1, 100.00      ,523,262, 94.92      
9/3/2006,36, 14.00      , 22.00      , 18.31      , 18.00      , 0.31      , 1.70      , 4.00      ,1, 8.31      , 981.94      ,NOAA,,270, 95.41      ,,253, 94.40      ,,1, 100.00      ,523,262, 94.92      
9/4/2006,37, 15.00      , 21.00      , 18.11      , 18.00      , 0.11      , 0.60      , 1.60      ,1, 8.11      , 990.05      ,NOAA,2,272, 96.11      ,3,256, 95.52      ,,1, 100.00      ,528,264, 95.83      
9/5/2006,37, 14.00      , 17.40      , 15.51      , 15.70      , 0.19      , 1.22      , -        ,1, 5.51      , 995.56      ,NOAA,,272, 96.11      ,,256, 95.52      ,,1, 100.00      ,528,264, 95.83      
9/6/2006,37, 11.00      , 19.00      , 15.28      , 15.00      , 0.28      , 1.84      , -        ,1, 5.28      ," 1,000.84      ",NOAA,1,273, 96.47      ,2,258, 96.27      ,,1, 100.00      ,531,266, 96.37      
9/7/2006,37, 15.00      , 25.40      , 20.04      , 20.20      , 0.16      , 0.79      , -        ,1, 10.04      ," 1,010.88      ",NOAA,,273, 96.47      ,,258, 96.27      ,,1, 100.00      ,531,266, 96.37      
9/8/2006,37, 10.00      , 19.00      , 14.12      , 14.50      , 0.38      , 2.69      , 7.10      ,1, 4.12      ," 1,015.00      ",NOAA,1,274, 96.82      ,1,259, 96.64      ,,1, 100.00      ,533,267, 96.73      
9/9/2006,37, 9.00      , 18.00      , 13.49      , 13.50      , 0.01      , 0.09      , 1.00      ,1, 3.49      ," 1,018.49      ",NOAA,,274, 96.82      ,,259, 96.64      ,,1, 100.00      ,533,267, 96.73      
9/10/2006,37, 8.00      , 18.00      , 13.23      , 13.00      , 0.23      , 1.72      , -        ,1, 3.23      ," 1,021.72      ",NOAA,1,275, 97.17      ,1,260, 97.01      ,,1, 100.00      ,535,268, 97.10      
9/11/2006,38, 7.00      , 22.00      , 14.95      , 14.50      , 0.45      , 2.98      , -        ,1, 4.95      ," 1,026.66      ",NOAA,,275, 97.17      ,,260, 97.01      ,,1, 100.00      ,535,268, 97.10      
9/12/2006,38, 9.90      , 21.00      , 15.59      , 15.45      , 0.14      , 0.90      , -        ,1, 5.59      ," 1,032.25      ",NOAA,0,275, 97.17      ,0,260, 97.01      ,,1, 100.00      ,535,268, 97.10      
9/13/2006,38, 9.00      , 23.00      , 16.38      , 16.00      , 0.38      , 2.30      , -        ,1, 6.38      ," 1,038.63      ",NOAA,,275, 97.17      ,,260, 97.01      ,,1, 100.00      ,535,268, 97.10      
9/14/2006,38, 10.00      , 23.20      , 16.91      , 16.60      , 0.31      , 1.81      , -        ,1, 6.91      ," 1,045.54      ",NOAA,2,277, 97.88      ,1,261, 97.39      ,,1, 100.00      ,538,269, 97.64      
9/15/2006,38, 11.00      , 24.00      , 17.59      , 17.50      , 0.09      , 0.50      , -        ,1, 7.59      ," 1,053.13      ",NOAA,,277, 97.88      ,,261, 97.39      ,,1, 100.00      ,538,269, 97.64      
9/16/2006,38, 13.00      , 21.10      , 16.59      , 17.05      , 0.46      , 2.80      , -        ,1, 6.59      ," 1,059.71      ",NOAA,1,278, 98.23      ,2,263, 98.13      ,,1, 100.00      ,541,271, 98.19      
9/17/2006,38, 11.00      , 21.20      , 16.07      , 16.10      , 0.03      , 0.18      , -        ,1, 6.07      ," 1,065.78      ",NOAA,,278, 98.23      ,,263, 98.13      ,,1, 100.00      ,541,271, 98.19      
9/18/2006,39, 13.00      , 23.00      , 17.51      , 18.00      , 0.49      , 2.82      , -        ,1, 7.51      ," 1,073.29      ",NOAA,2,280, 98.94      ,1,264, 98.51      ,,1, 100.00      ,544,272, 98.73      
9/19/2006,39, 11.00      , 23.00      , 17.53      , 17.00      , 0.53      , 3.03      , -        ,1, 7.53      ," 1,080.82      ",NOAA,,280, 98.94      ,,264, 98.51      ,,1, 100.00      ,544,272, 98.73      
9/20/2006,39, 9.00      , 20.20      , 15.99      , 14.60      , 1.39      , 8.71      , 21.80      ,1, 5.99      ," 1,086.81      ",NOAA,0,280, 98.94      ,1,265, 98.88      ,,1, 100.00      ,545,273, 98.91      
9/21/2006,39, 9.00      , 20.00      , 14.15      , 14.50      , 0.35      , 2.46      , -        ,1, 4.15      ," 1,090.96      ",NOAA,,280, 98.94      ,,265, 98.88      ,,1, 100.00      ,545,273, 98.91      
9/22/2006,39, 9.00      , 20.00      , 14.63      , 14.50      , 0.13      , 0.91      , -        ,1, 4.63      ," 1,095.60      ",NOAA,1,281, 99.29      ,2,267, 99.63      ,,1, 100.00      ,548,274, 99.46      
